start_time,	pre_process,	bird_view,	sliding_windows,	draw_lane,	run_time
1546768789.57,	0.00264716148376,	0.0020649433136,	0.00424408912659,	0.00434494018555,	1546768789.59
1546768789.6,	0.00323104858398,	0.00307202339172,	0.00482511520386,	0.00411796569824,	1546768789.61
1546768789.62,	0.00249695777893,	0.00212502479553,	0.00530385971069,	0.00545716285706,	1546768789.64
1546768789.65,	0.00321006774902,	0.00285696983337,	0.00672388076782,	0.00252413749695,	1546768789.66
1546768789.67,	0.00191593170166,	0.00200796127319,	0.00452303886414,	0.00347185134888,	1546768789.69
1546768789.69,	0.00352597236633,	0.00259208679199,	0.00701904296875,	0.00270795822144,	1546768789.71
1546768789.72,	0.00200796127319,	0.00249600410461,	0.00971794128418,	0.00403189659119,	1546768789.74
1546768789.75,	0.00254416465759,	0.00217700004578,	0.0103888511658,	0.00396013259888,	1546768789.77
1546768789.78,	0.00282096862793,	0.00309705734253,	0.0105719566345,	0.00295805931091,	1546768789.8
1546768789.81,	0.00195598602295,	0.00293612480164,	0.00853800773621,	0.0023410320282,	1546768789.83
1546768789.84,	0.00220417976379,	0.0025269985199,	0.00780487060547,	0.00263214111328,	1546768789.86
1546768789.86,	0.00321483612061,	0.00230503082275,	0.00792813301086,	0.00226902961731,	1546768789.88
1546768789.89,	0.00220608711243,	0.00200796127319,	0.00441288948059,	0.00431799888611,	1546768789.9
1546768789.91,	0.0020158290863,	0.00220918655396,	0.00947785377502,	0.00247097015381,	1546768789.93
1546768789.94,	0.00232410430908,	0.00329995155334,	0.00553512573242,	0.00573682785034,	1546768789.96
1546768789.97,	0.00347900390625,	0.00288605690002,	0.0100481510162,	0.00255489349365,	1546768789.99
1546768790.0,	0.00185799598694,	0.00211501121521,	0.00775289535522,	0.0022292137146,	1546768790.01
1546768790.02,	0.00462913513184,	0.00575280189514,	0.00691199302673,	0.00378203392029,	1546768790.05
1546768790.06,	0.00209903717041,	0.00222086906433,	0.00775814056396,	0.00431394577026,	1546768790.08
1546768790.08,	0.0047869682312,	0.00290703773499,	0.00667095184326,	0.00305891036987,	1546768790.1
1546768790.11,	0.00194692611694,	0.00206899642944,	0.00984597206116,	0.00298500061035,	1546768790.13
1546768790.15,	0.00326895713806,	0.00894808769226,	0.00725984573364,	0.00241994857788,	1546768790.17
1546768790.18,	0.00283813476562,	0.00299406051636,	0.00815892219543,	0.00246691703796,	1546768790.2
1546768790.22,	0.0034511089325,	0.00342297554016,	0.0184090137482,	0.00301885604858,	1546768790.25
1546768790.26,	0.00315308570862,	0.0023090839386,	0.00751495361328,	0.0026638507843,	1546768790.28
1546768790.29,	0.0020318031311,	0.00276207923889,	0.00834202766418,	0.0158400535583,	1546768790.32
1546768790.33,	0.00244903564453,	0.00225400924683,	0.00872492790222,	0.00252318382263,	1546768790.35
1546768790.36,	0.00229692459106,	0.00405406951904,	0.00956678390503,	0.00365519523621,	1546768790.38
1546768790.39,	0.0025360584259,	0.0020489692688,	0.00889205932617,	0.00403881072998,	1546768790.41
1546768790.42,	0.00204396247864,	0.00224804878235,	0.00910997390747,	0.00288200378418,	1546768790.43
1546768790.45,	0.00219511985779,	0.0027928352356,	0.00958800315857,	0.00243210792542,	1546768790.46
1546768790.47,	0.00346493721008,	0.0027391910553,	0.00518393516541,	0.0037088394165,	1546768790.49
1546768790.5,	0.00201797485352,	0.00543689727783,	0.00886011123657,	0.00311183929443,	1546768790.52
1546768790.53,	0.00271010398865,	0.00274991989136,	0.00775194168091,	0.0038640499115,	1546768790.55
1546768790.56,	0.00296711921692,	0.0046329498291,	0.0121948719025,	0.00315308570862,	1546768790.58
1546768790.59,	0.00188493728638,	0.00366306304932,	0.0103709697723,	0.00264501571655,	1546768790.61
1546768790.62,	0.00208187103271,	0.00257897377014,	0.0102181434631,	0.00235295295715,	1546768790.64
1546768790.65,	0.00184679031372,	0.0020170211792,	0.00991702079773,	0.00302600860596,	1546768790.67
1546768790.68,	0.00212597846985,	0.00198197364807,	0.00498390197754,	0.00283598899841,	1546768790.69
1546768790.7,	0.0018208026886,	0.00200605392456,	0.00896000862122,	0.00206613540649,	1546768790.72
1546768790.72,	0.00199699401855,	0.00260901451111,	0.00802183151245,	0.00252914428711,	1546768790.74
1546768790.75,	0.00237393379211,	0.0023980140686,	0.00789499282837,	0.0040979385376,	1546768790.77
1546768790.78,	0.00187611579895,	0.00250911712646,	0.0075957775116,	0.00463199615479,	1546768790.8
1546768790.81,	0.00220108032227,	0.00365591049194,	0.0077440738678,	0.00390696525574,	1546768790.83
1546768790.84,	0.00381994247437,	0.00254011154175,	0.00632405281067,	0.00220894813538,	1546768790.85
1546768790.86,	0.00221014022827,	0.00201201438904,	0.0122518539429,	0.00227093696594,	1546768790.88
1546768790.89,	0.00319218635559,	0.00205898284912,	0.00670599937439,	0.00459885597229,	1546768790.91
1546768790.92,	0.0020170211792,	0.00217008590698,	0.00965309143066,	0.00278997421265,	1546768790.93
1546768790.95,	0.00183892250061,	0.00202393531799,	0.0108709335327,	0.00344705581665,	1546768790.96
1546768790.97,	0.00339293479919,	0.0020580291748,	0.00541806221008,	0.00276398658752,	1546768790.99
1546768791.0,	0.00194406509399,	0.00203394889832,	0.0129618644714,	0.00334119796753,	1546768791.02
1546768791.03,	0.00227284431458,	0.00414204597473,	0.00819110870361,	0.00440692901611,	1546768791.05
1546768791.06,	0.00326108932495,	0.00303506851196,	0.00877094268799,	0.00294303894043,	1546768791.08
1546768791.08,	0.00499892234802,	0.00216913223267,	0.00830698013306,	0.0020809173584,	1546768791.1
1546768791.11,	0.00187611579895,	0.00413680076599,	0.00869202613831,	0.00410914421082,	1546768791.13
1546768791.14,	0.00263786315918,	0.00264120101929,	0.00751900672913,	0.00257086753845,	1546768791.16
1546768791.17,	0.00234198570251,	0.00251698493958,	0.00827598571777,	0.00201106071472,	1546768791.19
1546768791.19,	0.00354814529419,	0.00224590301514,	0.00699496269226,	0.0025429725647,	1546768791.21
1546768791.22,	0.00204110145569,	0.00284385681152,	0.0115051269531,	0.00201892852783,	1546768791.24
1546768791.25,	0.00237083435059,	0.00266909599304,	0.00522589683533,	0.00433301925659,	1546768791.27
1546768791.27,	0.00381708145142,	0.00349497795105,	0.00545001029968,	0.00368785858154,	1546768791.29
1546768791.3,	0.0021538734436,	0.00226807594299,	0.00939989089966,	0.00203609466553,	1546768791.32
1546768791.33,	0.00295209884644,	0.00214982032776,	0.00875401496887,	0.00323700904846,	1546768791.35
1546768791.36,	0.00224804878235,	0.00209903717041,	0.00869584083557,	0.00295400619507,	1546768791.38
1546768791.39,	0.00222301483154,	0.00596809387207,	0.00733089447021,	0.00305891036987,	1546768791.41
1546768791.42,	0.00195503234863,	0.00204706192017,	0.00807189941406,	0.00389409065247,	1546768791.44
1546768791.45,	0.00211405754089,	0.00216603279114,	0.00958704948425,	0.00357985496521,	1546768791.47
1546768791.47,	0.00194311141968,	0.00500392913818,	0.0061240196228,	0.00439095497131,	1546768791.49
1546768791.5,	0.00191807746887,	0.00608992576599,	0.0113091468811,	0.0028829574585,	1546768791.53
1546768791.53,	0.00295281410217,	0.00204801559448,	0.0102190971375,	0.00468802452087,	1546768791.56
1546768791.56,	0.00226616859436,	0.00453996658325,	0.0109879970551,	0.00352907180786,	1546768791.59
1546768791.59,	0.00186991691589,	0.00201988220215,	0.00698399543762,	0.00480318069458,	1546768791.61
1546768791.62,	0.00255393981934,	0.00506901741028,	0.00808191299438,	0.003249168396,	1546768791.65
1546768791.65,	0.00327205657959,	0.00209808349609,	0.00733184814453,	0.00233697891235,	1546768791.67
1546768791.68,	0.00200986862183,	0.00229501724243,	0.00859713554382,	0.00382280349731,	1546768791.7
1546768791.71,	0.00383806228638,	0.00247383117676,	0.00746512413025,	0.00247693061829,	1546768791.72
1546768791.73,	0.00193905830383,	0.00202798843384,	0.00884795188904,	0.0050790309906,	1546768791.76
1546768791.77,	0.001953125,	0.00205993652344,	0.013041973114,	0.00256609916687,	1546768791.79
1546768791.8,	0.00208401679993,	0.00209999084473,	0.0102069377899,	0.00291395187378,	1546768791.82
1546768791.83,	0.00582003593445,	0.00200700759888,	0.00929498672485,	0.00331211090088,	1546768791.85
1546768791.86,	0.00256705284119,	0.00476312637329,	0.00645089149475,	0.00309491157532,	1546768791.88
1546768791.89,	0.00197911262512,	0.00338196754456,	0.00719404220581,	0.00251293182373,	1546768791.91
1546768791.91,	0.00242400169373,	0.00345897674561,	0.00658202171326,	0.004399061203,	1546768791.93
1546768791.95,	0.0022029876709,	0.00202703475952,	0.00594305992126,	0.00621008872986,	1546768791.97
1546768791.97,	0.00263905525208,	0.00535583496094,	0.00601696968079,	0.00317406654358,	1546768791.99
1546768792.0,	0.00242590904236,	0.00878596305847,	0.00954794883728,	0.0037682056427,	1546768792.03
1546768792.04,	0.00191903114319,	0.00341510772705,	0.00664591789246,	0.00332689285278,	1546768792.05
1546768792.06,	0.00183415412903,	0.00198888778687,	0.00880408287048,	0.00412201881409,	1546768792.08
1546768792.09,	0.00285601615906,	0.00285696983337,	0.00791597366333,	0.00421404838562,	1546768792.11
1546768792.12,	0.00233483314514,	0.00275611877441,	0.00981402397156,	0.0022828578949,	1546768792.14
1546768792.15,	0.0032320022583,	0.00386595726013,	0.00600504875183,	0.00553107261658,	1546768792.17
1546768792.17,	0.00555491447449,	0.00220203399658,	0.00572896003723,	0.00406908988953,	1546768792.19
1546768792.2,	0.00213885307312,	0.00254797935486,	0.00963997840881,	0.00257015228271,	1546768792.22
1546768792.23,	0.00196409225464,	0.00233006477356,	0.0081250667572,	0.00399589538574,	1546768792.25
1546768792.26,	0.00337696075439,	0.00275802612305,	0.00581789016724,	0.00467300415039,	1546768792.28
1546768792.29,	0.00221991539001,	0.00317811965942,	0.0102319717407,	0.00239992141724,	1546768792.31
1546768792.32,	0.00205302238464,	0.00202393531799,	0.0103590488434,	0.00283813476562,	1546768792.34
1546768792.35,	0.00212788581848,	0.00466513633728,	0.00800395011902,	0.00258898735046,	1546768792.37
1546768792.37,	0.00200700759888,	0.00264191627502,	0.00817108154297,	0.003084897995,	1546768792.39
1546768792.4,	0.00248003005981,	0.00251603126526,	0.0075569152832,	0.00438094139099,	1546768792.42
1546768792.43,	0.00315189361572,	0.00302410125732,	0.00962209701538,	0.00236392021179,	1546768792.45
1546768792.46,	0.00203394889832,	0.0019679069519,	0.00765800476074,	0.00480914115906,	1546768792.48
1546768792.48,	0.00224614143372,	0.00347685813904,	0.00510215759277,	0.00394582748413,	1546768792.5
1546768792.51,	0.00300788879395,	0.0023820400238,	0.00771999359131,	0.00374412536621,	1546768792.53
1546768792.55,	0.00217199325562,	0.00203108787537,	0.01051902771,	0.00250792503357,	1546768792.56
1546768792.57,	0.00189900398254,	0.00200510025024,	0.0096378326416,	0.00441002845764,	1546768792.59
1546768792.6,	0.00239706039429,	0.00551605224609,	0.00720906257629,	0.00329089164734,	1546768792.62
1546768792.63,	0.00265789031982,	0.00591707229614,	0.00638103485107,	0.00226092338562,	1546768792.65
1546768792.66,	0.00298118591309,	0.00233697891235,	0.0091769695282,	0.00420999526978,	1546768792.68
1546768792.68,	0.00198006629944,	0.0090639591217,	0.00698804855347,	0.00399088859558,	1546768792.71
1546768792.72,	0.00342607498169,	0.00246500968933,	0.00699806213379,	0.00435900688171,	1546768792.74
1546768792.75,	0.00236701965332,	0.00237917900085,	0.00718092918396,	0.00597906112671,	1546768792.77
1546768792.78,	0.00303506851196,	0.00204205513,	0.00841093063354,	0.00401496887207,	1546768792.8
1546768792.81,	0.00305509567261,	0.00385284423828,	0.00794911384583,	0.00345802307129,	1546768792.83
1546768792.84,	0.00197100639343,	0.00249099731445,	0.00975799560547,	0.00324606895447,	1546768792.86
1546768792.86,	0.0042028427124,	0.00217509269714,	0.00532197952271,	0.00294089317322,	1546768792.88
1546768792.89,	0.00187397003174,	0.0022280216217,	0.0100128650665,	0.00243806838989,	1546768792.91
1546768792.92,	0.00289082527161,	0.00388813018799,	0.0079038143158,	0.00402212142944,	1546768792.94
1546768792.95,	0.00333714485168,	0.00420784950256,	0.00720596313477,	0.00427317619324,	1546768792.97
1546768792.97,	0.00237202644348,	0.00207591056824,	0.010017156601,	0.00287199020386,	1546768792.99
1546768793.0,	0.00269913673401,	0.00425887107849,	0.0111930370331,	0.00446915626526,	1546768793.03
1546768793.03,	0.00236487388611,	0.00397396087646,	0.0092921257019,	0.00428485870361,	1546768793.05
1546768793.07,	0.00222396850586,	0.00214886665344,	0.0085551738739,	0.00371289253235,	1546768793.09
1546768793.09,	0.00254583358765,	0.00213408470154,	0.00796103477478,	0.00263690948486,	1546768793.11
1546768793.12,	0.00274515151978,	0.00547003746033,	0.0087947845459,	0.00265502929688,	1546768793.14
1546768793.15,	0.00183892250061,	0.00203704833984,	0.00631809234619,	0.00526595115662,	1546768793.17
1546768793.18,	0.00233101844788,	0.00674200057983,	0.00712394714355,	0.00317597389221,	1546768793.2
1546768793.21,	0.00213408470154,	0.00244092941284,	0.00944900512695,	0.00274610519409,	1546768793.22
1546768793.23,	0.00256013870239,	0.0048680305481,	0.00635600090027,	0.00584197044373,	1546768793.25
1546768793.26,	0.00216484069824,	0.00348806381226,	0.0131330490112,	0.00313687324524,	1546768793.28
1546768793.29,	0.00193214416504,	0.00202178955078,	0.00549817085266,	0.00406384468079,	1546768793.31
1546768793.32,	0.00327491760254,	0.00296998023987,	0.00847220420837,	0.0024688243866,	1546768793.34
1546768793.34,	0.00214505195618,	0.00392889976501,	0.0103409290314,	0.00220608711243,	1546768793.36
1546768793.37,	0.00269293785095,	0.00216698646545,	0.00811505317688,	0.00318193435669,	1546768793.39
1546768793.4,	0.0028829574585,	0.00305604934692,	0.00726199150085,	0.00326085090637,	1546768793.42
1546768793.44,	0.00229811668396,	0.00444102287292,	0.00714683532715,	0.00362706184387,	1546768793.46
1546768793.46,	0.00306510925293,	0.002681016922,	0.00947380065918,	0.00312805175781,	1546768793.48
1546768793.49,	0.00191497802734,	0.00270009040833,	0.0153260231018,	0.00244379043579,	1546768793.52
1546768793.53,	0.00294613838196,	0.00210404396057,	0.0110549926758,	0.00578784942627,	1546768793.55
1546768793.57,	0.00218105316162,	0.00378489494324,	0.0106029510498,	0.00239109992981,	1546768793.59
1546768793.6,	0.00291395187378,	0.00734806060791,	0.00823497772217,	0.00230288505554,	1546768793.62
1546768793.63,	0.00208592414856,	0.00253009796143,	0.00897407531738,	0.00286102294922,	1546768793.65
1546768793.67,	0.00334405899048,	0.0116839408875,	0.00857782363892,	0.00404214859009,	1546768793.7
1546768793.7,	0.00206995010376,	0.00202798843384,	0.00773787498474,	0.00237202644348,	1546768793.72
1546768793.73,	0.00214290618896,	0.00252103805542,	0.00776505470276,	0.00440192222595,	1546768793.75
1546768793.77,	0.00265192985535,	0.00301599502563,	0.00881099700928,	0.00323104858398,	1546768793.79
1546768793.79,	0.00341796875,	0.00613808631897,	0.00699090957642,	0.00378894805908,	1546768793.82
1546768793.83,	0.002277135849,	0.00521087646484,	0.00978016853333,	0.00424790382385,	1546768793.85
1546768793.86,	0.0029878616333,	0.00246500968933,	0.0078341960907,	0.00245881080627,	1546768793.88
1546768793.89,	0.0025110244751,	0.0028920173645,	0.00959515571594,	0.00396585464478,	1546768793.91
1546768793.92,	0.003662109375,	0.00208783149719,	0.00880908966064,	0.00522494316101,	1546768793.94
1546768793.94,	0.00353789329529,	0.00216794013977,	0.00794696807861,	0.0030791759491,	1546768793.96
1546768793.97,	0.00200796127319,	0.00310397148132,	0.0110349655151,	0.00253891944885,	1546768794.0
1546768794.0,	0.00195908546448,	0.00211501121521,	0.0115549564362,	0.00369000434875,	1546768794.03
1546768794.03,	0.00305008888245,	0.00440788269043,	0.00881099700928,	0.00608611106873,	1546768794.05
1546768794.06,	0.00230407714844,	0.00454092025757,	0.00868391990662,	0.00347709655762,	1546768794.09
1546768794.09,	0.00215911865234,	0.00212597846985,	0.00854587554932,	0.00308108329773,	1546768794.11
1546768794.12,	0.00214195251465,	0.00201892852783,	0.00583004951477,	0.00525593757629,	1546768794.14
1546768794.14,	0.00220799446106,	0.00219416618347,	0.00986099243164,	0.00211405754089,	1546768794.16
1546768794.17,	0.00314903259277,	0.00260591506958,	0.00610399246216,	0.00468611717224,	1546768794.19
1546768794.19,	0.00354409217834,	0.00303888320923,	0.00843501091003,	0.00261211395264,	1546768794.22
1546768794.22,	0.00195598602295,	0.0020010471344,	0.0073618888855,	0.00457215309143,	1546768794.24
1546768794.25,	0.00251412391663,	0.00475096702576,	0.00631189346313,	0.00229215621948,	1546768794.27
1546768794.28,	0.00292205810547,	0.00207090377808,	0.0092830657959,	0.00470805168152,	1546768794.3
1546768794.31,	0.00204205513,	0.00201010704041,	0.00492286682129,	0.0041880607605,	1546768794.32
1546768794.33,	0.00205612182617,	0.00210690498352,	0.00671911239624,	0.00536704063416,	1546768794.35
1546768794.36,	0.00408911705017,	0.0043740272522,	0.00798296928406,	0.00337600708008,	1546768794.38
1546768794.39,	0.00215101242065,	0.00444006919861,	0.00499510765076,	0.00447082519531,	1546768794.41
1546768794.41,	0.00201296806335,	0.00369811058044,	0.00956797599792,	0.0020968914032,	1546768794.43
1546768794.44,	0.00183081626892,	0.00199222564697,	0.00748896598816,	0.00245594978333,	1546768794.46
1546768794.47,	0.00201797485352,	0.004723072052,	0.00872993469238,	0.00253486633301,	1546768794.49
1546768794.5,	0.00214600563049,	0.00373291969299,	0.0090970993042,	0.00328803062439,	1546768794.52
1546768794.53,	0.00288796424866,	0.00919508934021,	0.0076060295105,	0.00239706039429,	1546768794.55
1546768794.56,	0.00224804878235,	0.00300598144531,	0.00833702087402,	0.00247097015381,	1546768794.58
1546768794.59,	0.00259590148926,	0.00265097618103,	0.0110321044922,	0.00228095054626,	1546768794.61
1546768794.61,	0.00250005722046,	0.00203394889832,	0.00745916366577,	0.00339484214783,	1546768794.63
